timestamp,region,cluster,service,host,level,transaction_id,trace_id,span_id,customer_id,transaction_type,event,dependency_region,dependency_service,dependency_latency_ms,end_to_end_latency_ms,http_status,error_code,circuit_id,message
2025-12-04T13:17:15.363898Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host37,INFO,TX-20251204131714-0000295,tr7555959dd885,sp16bc4d663c7f,CUST-45429993,service_health_check,queued,,,,,,,,queued for orchestrator
2025-12-04T13:17:15.361250Z,west,fibersqs-prod-west,orchestrator,fibersqs-prod-west-host37,INFO,TX-20251204131714-0000295,tr7555959dd885,sp282cd5bbc4ea,CUST-45429993,service_health_check,orchestrated,,,,,,,,routing transaction
2025-12-04T13:17:16.353139Z,west,fibersqs-prod-west,worker,fibersqs-prod-west-host37,INFO,TX-20251204131714-0000295,tr7555959dd885,sp65a908eda56a,CUST-45429993,service_health_check,worker_progress,,,,,,,,worker progressing
2025-12-04T13:17:15.254313Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host37,INFO,TX-20251204131714-0000295,tr7555959dd885,sp9a8e1f9f4e8b,CUST-45429993,service_health_check,completed,,,,264.7,202,,,retry
2025-12-07T03:41:08.535357Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host41,INFO,TX-20251207034108-0000296,trf7ca9b056308,spe91b321f8697,CUST-19436162,cancel_subscription,received,,,,,,,,request received
2025-12-07T03:41:08.618688Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host41,INFO,TX-20251207034108-0000296,trf7ca9b056308,sp7f495a6c3c2c,CUST-19436162,cancel_subscription,queued,,,,,,,,queued for orchestrator
2025-12-07T03:41:08.838286Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host41,INFO,TX-20251207034108-0000296,trf7ca9b056308,sp5d0d4b6b7def,CUST-19436162,cancel_subscription,orchestrated,,,,,,,,routing transaction
2025-12-07T03:41:09.537976Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host41,INFO,TX-20251207034108-0000296,trf7ca9b056308,sp4f877ee8037f,CUST-19436162,cancel_subscription,worker_progress,,,,,,,,worker progressing
2025-12-07T03:41:08.871176Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host41,INFO,TX-20251207034108-0000296,trf7ca9b056308,sp2881356b6764,CUST-19436162,cancel_subscription,completed,,,,335.82,200,,,success
2025-12-06T15:37:34.104500Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host31,INFO,TX-20251206153734-0000297,trb38177eddc8f,sp55880f4f60e5,CUST-34526366,firmware_update,received,,,,,,,,request received
2025-12-06T15:37:34.380252Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host31,INFO,TX-20251206153734-0000297,trb38177eddc8f,sp2feae02d4011,CUST-34526366,firmware_update,queued,,,,,,,,queued for orchestrator
2025-12-06T15:37:34.680399Z,east,fibersqs-prod-east,orchestrator,fibersqs-prod-east-host31,INFO,TX-20251206153734-0000297,trb38177eddc8f,sp0e5370cc7e9c,CUST-34526366,firmware_update,orchestrated,,,,,,,,routing transaction
2025-12-06T15:37:35.620808Z,east,fibersqs-prod-east,worker,fibersqs-prod-east-host31,INFO,TX-20251206153734-0000297,trb38177eddc8f,sp65e1300a5dde,CUST-34526366,firmware_update,worker_progress,,,,,,,,worker progressing
2025-12-06T15:37:34.402174Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host31,INFO,TX-20251206153734-0000297,trb38177eddc8f,sp26f5538140ab,CUST-34526366,firmware_update,completed,,,,297.67,202,,,retry
2025-12-02T14:59:14.361003Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host23,INFO,TX-20251202145913-0000298,tr02116729f8d0,sp2e9b01c48759,CUST-57287563,update_billing,received,,,,,,,,request received
2025-12-02T14:59:14.849818Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host23,INFO,TX-20251202145913-0000298,tr02116729f8d0,sp6b5570dd09b6,CUST-57287563,update_billing,queued,,,,,,,,queued for orchestrator
2025-12-02T14:59:15.321564Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host23,INFO,TX-20251202145913-0000298,tr02116729f8d0,sp8a1d648ee130,CUST-57287563,update_billing,orchestrated,,,,,,,,routing transaction
2025-12-02T14:59:15.805724Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host23,INFO,TX-20251202145913-0000298,tr02116729f8d0,sp44da23ea3abd,CUST-57287563,update_billing,worker_progress,,,,,,,,worker progressing
2025-12-02T14:59:14.609351Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host23,INFO,TX-20251202145913-0000298,tr02116729f8d0,sp72fab3330c70,CUST-57287563,update_billing,completed,,,,248.35,200,,,success
2025-12-01T03:34:26.168281Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host38,INFO,TX-20251201033426-0000299,tr3408822251b6,spbd4ce4c09447,CUST-26672107,update_billing,received,east,inventory-client,,,,,CKT-CEN-EAS-266,request received
2025-12-01T03:34:26.851610Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host38,INFO,TX-20251201033426-0000299,tr3408822251b6,sp4dbcaff583f5,CUST-26672107,update_billing,queued,east,inventory-client,,,,,CKT-CEN-EAS-266,queued for orchestrator
2025-12-01T03:34:26.232827Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host38,INFO,TX-20251201033426-0000299,tr3408822251b6,spc2574f016d94,CUST-26672107,update_billing,orchestrated,east,inventory-client,,,,,CKT-CEN-EAS-266,routing transaction
2025-12-01T03:34:26.526607Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host38,INFO,TX-20251201033426-0000299,tr3408822251b6,spbe963fbd1d04,CUST-26672107,update_billing,dependency_call,east,inventory-client,433,,,,CKT-CEN-EAS-266,dependency call
2025-12-01T03:34:26.959657Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host38,INFO,TX-20251201033426-0000299,tr3408822251b6,spe5cc6567f6a2,CUST-26672107,update_billing,worker_progress,east,inventory-client,,,,,CKT-CEN-EAS-266,worker progressing
2025-12-01T03:34:26.460367Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host38,INFO,TX-20251201033426-0000299,tr3408822251b6,sp178cb6d3cc32,CUST-26672107,update_billing,completed,east,inventory-client,392,292.09,200,,CKT-CEN-EAS-266,success
2025-12-06T19:05:33.517352Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host40,INFO,TX-20251206190533-0000300,trf06b49fcde2c,sp49042a8b8e52,CUST-32459862,firmware_update,received,,,,,,,,request received
2025-12-06T19:05:33.823849Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host40,INFO,TX-20251206190533-0000300,trf06b49fcde2c,sp2fe6c0254300,CUST-32459862,firmware_update,queued,,,,,,,,queued for orchestrator
2025-12-06T19:05:33.933182Z,east,fibersqs-prod-east,orchestrator,fibersqs-prod-east-host40,INFO,TX-20251206190533-0000300,trf06b49fcde2c,sp60b7bb1ddd56,CUST-32459862,firmware_update,orchestrated,,,,,,,,routing transaction
2025-12-06T19:05:34.205257Z,east,fibersqs-prod-east,worker,fibersqs-prod-east-host40,INFO,TX-20251206190533-0000300,trf06b49fcde2c,spcf62b8f1c8fa,CUST-32459862,firmware_update,worker_progress,,,,,,,,worker progressing
2025-12-06T19:05:33.843210Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host40,INFO,TX-20251206190533-0000300,trf06b49fcde2c,sp85c6cca9e148,CUST-32459862,firmware_update,completed,,,,325.86,200,,,success
2025-12-07T03:01:53.087434Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host22,INFO,TX-20251207030153-0000301,tr94ff81e93b21,sp554b546cdc16,CUST-23221385,diagnostic_ping,received,,,,,,,,request received
2025-12-07T03:01:53.426527Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host22,INFO,TX-20251207030153-0000301,tr94ff81e93b21,spaad281b9cf73,CUST-23221385,diagnostic_ping,queued,,,,,,,,queued for orchestrator
2025-12-07T03:01:53.982100Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host22,INFO,TX-20251207030153-0000301,tr94ff81e93b21,sp22bfa4ef687b,CUST-23221385,diagnostic_ping,orchestrated,,,,,,,,routing transaction
2025-12-07T03:01:54.440114Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host22,INFO,TX-20251207030153-0000301,tr94ff81e93b21,sp8c180197f6b5,CUST-23221385,diagnostic_ping,worker_progress,,,,,,,,worker progressing
2025-12-07T03:01:53.339188Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host22,INFO,TX-20251207030153-0000301,tr94ff81e93b21,sp9aeb115379ce,CUST-23221385,diagnostic_ping,completed,,,,251.75,200,,,success
2025-12-06T04:38:42.249704Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host48,INFO,TX-20251206043842-0000302,tr895c4f621ed0,sp8bbf7157ead5,CUST-36559442,update_billing,received,,,,,,,,request received
2025-12-06T04:38:42.743488Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host48,INFO,TX-20251206043842-0000302,tr895c4f621ed0,spca5881c02958,CUST-36559442,update_billing,queued,,,,,,,,queued for orchestrator
2025-12-06T04:38:42.694007Z,west,fibersqs-prod-west,orchestrator,fibersqs-prod-west-host48,INFO,TX-20251206043842-0000302,tr895c4f621ed0,sp762a3ff86752,CUST-36559442,update_billing,orchestrated,,,,,,,,routing transaction
2025-12-06T04:38:43.450100Z,west,fibersqs-prod-west,worker,fibersqs-prod-west-host48,INFO,TX-20251206043842-0000302,tr895c4f621ed0,sp4ee6e5a4ec98,CUST-36559442,update_billing,worker_progress,,,,,,,,worker progressing
2025-12-06T04:38:42.505376Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host48,INFO,TX-20251206043842-0000302,tr895c4f621ed0,sp5a11b8383d3f,CUST-36559442,update_billing,completed,,,,255.67,200,,,success
2025-12-05T06:46:27.131717Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host09,INFO,TX-20251205064627-0000303,tr1a6e7d3dd222,sp57374bbe7bae,CUST-42226384,provision_fiber_sqs,received,east,inventory-client,,,,,CKT-WES-EAS-289,request received
2025-12-05T06:46:27.850236Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host09,INFO,TX-20251205064627-0000303,tr1a6e7d3dd222,spe7cb526c5d07,CUST-42226384,provision_fiber_sqs,queued,east,inventory-client,,,,,CKT-WES-EAS-289,queued for orchestrator
2025-12-05T06:46:27.772003Z,west,fibersqs-prod-west,orchestrator,fibersqs-prod-west-host09,INFO,TX-20251205064627-0000303,tr1a6e7d3dd222,spa4fea02a1ef9,CUST-42226384,provision_fiber_sqs,orchestrated,east,inventory-client,,,,,CKT-WES-EAS-289,routing transaction
2025-12-05T06:46:27.931986Z,west,fibersqs-prod-west,orchestrator,fibersqs-prod-west-host09,INFO,TX-20251205064627-0000303,tr1a6e7d3dd222,sp9ff2c386f6e3,CUST-42226384,provision_fiber_sqs,dependency_call,east,inventory-client,564,,,,CKT-WES-EAS-289,dependency call
2025-12-05T06:46:28.496227Z,west,fibersqs-prod-west,worker,fibersqs-prod-west-host09,INFO,TX-20251205064627-0000303,tr1a6e7d3dd222,spdd613c879e31,CUST-42226384,provision_fiber_sqs,worker_progress,east,inventory-client,,,,,CKT-WES-EAS-289,worker progressing
2025-12-05T06:46:27.507440Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host09,INFO,TX-20251205064627-0000303,tr1a6e7d3dd222,spb4ca858b1e8a,CUST-42226384,provision_fiber_sqs,completed,east,inventory-client,491,375.72,200,,CKT-WES-EAS-289,success
2025-12-05T13:47:17.135836Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host17,INFO,TX-20251205134717-0000304,tre92d4957c324,sp5f9a1903176c,CUST-23369629,service_health_check,received,,,,,,,,request received
2025-12-05T13:47:17.257470Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host17,INFO,TX-20251205134717-0000304,tre92d4957c324,sp3179731a8c63,CUST-23369629,service_health_check,queued,,,,,,,,queued for orchestrator
2025-12-05T13:47:17.372005Z,east,fibersqs-prod-east,orchestrator,fibersqs-prod-east-host17,INFO,TX-20251205134717-0000304,tre92d4957c324,sp2f6ff36757fb,CUST-23369629,service_health_check,orchestrated,,,,,,,,routing transaction
2025-12-05T13:47:17.684849Z,east,fibersqs-prod-east,worker,fibersqs-prod-east-host17,INFO,TX-20251205134717-0000304,tre92d4957c324,spc43b24b2befe,CUST-23369629,service_health_check,worker_progress,,,,,,,,worker progressing
2025-12-05T13:47:17.406230Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host17,INFO,TX-20251205134717-0000304,tre92d4957c324,spcf4db4fca1a7,CUST-23369629,service_health_check,completed,,,,270.39,200,,,success
2025-12-01T06:21:58.409667Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host47,INFO,TX-20251201062158-0000305,tra2ab3e86fd7f,sp607cc7016200,CUST-91782986,service_health_check,received,east,inventory-client,,,,,CKT-CEN-EAS-266,request received
2025-12-01T06:21:59.305025Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host47,INFO,TX-20251201062158-0000305,tra2ab3e86fd7f,spdd058fa4309e,CUST-91782986,service_health_check,queued,east,inventory-client,,,,,CKT-CEN-EAS-266,queued for orchestrator
2025-12-01T06:21:58.913203Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host47,INFO,TX-20251201062158-0000305,tra2ab3e86fd7f,spdc7d9228ab7d,CUST-91782986,service_health_check,orchestrated,east,inventory-client,,,,,CKT-CEN-EAS-266,routing transaction
2025-12-01T06:21:59.095369Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host47,INFO,TX-20251201062158-0000305,tra2ab3e86fd7f,spd5185371bff5,CUST-91782986,service_health_check,dependency_call,east,inventory-client,347,,,,CKT-CEN-EAS-266,dependency call
2025-12-01T06:21:59.443113Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host47,INFO,TX-20251201062158-0000305,tra2ab3e86fd7f,spfcbbd0c0fdc2,CUST-91782986,service_health_check,worker_progress,east,inventory-client,,,,,CKT-CEN-EAS-266,worker progressing
2025-12-01T06:21:58.645237Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host47,INFO,TX-20251201062158-0000305,tra2ab3e86fd7f,sp8a551aad71ae,CUST-91782986,service_health_check,completed,east,inventory-client,327,235.57,200,,CKT-CEN-EAS-266,success
2025-12-07T00:07:46.791300Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host48,INFO,TX-20251207000746-0000306,tr783a1d3f7778,sp2a4454a3410e,CUST-75856173,modify_service_profile,received,,,,,,,,request received
2025-12-07T00:07:47.657351Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host48,INFO,TX-20251207000746-0000306,tr783a1d3f7778,spc264688c3cd3,CUST-75856173,modify_service_profile,queued,,,,,,,,queued for orchestrator
2025-12-07T00:07:47.191625Z,east,fibersqs-prod-east,orchestrator,fibersqs-prod-east-host48,INFO,TX-20251207000746-0000306,tr783a1d3f7778,sp083316448e76,CUST-75856173,modify_service_profile,orchestrated,,,,,,,,routing transaction
2025-12-07T00:07:47.419954Z,east,fibersqs-prod-east,worker,fibersqs-prod-east-host48,INFO,TX-20251207000746-0000306,tr783a1d3f7778,spf82d4396ef14,CUST-75856173,modify_service_profile,worker_progress,,,,,,,,worker progressing
2025-12-07T00:07:47.186433Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host48,INFO,TX-20251207000746-0000306,tr783a1d3f7778,sp811a96a697b2,CUST-75856173,modify_service_profile,completed,,,,395.13,200,,,success
2025-12-05T01:30:33.892242Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host48,INFO,TX-20251205013034-0000307,trb6cd22fd51a9,spde9bfdb749f0,CUST-82887286,cancel_subscription,received,,,,,,,,request received
2025-12-05T01:30:34.353886Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host48,INFO,TX-20251205013034-0000307,trb6cd22fd51a9,sp52bf507f3ffa,CUST-82887286,cancel_subscription,queued,,,,,,,,queued for orchestrator
2025-12-05T01:30:34.434927Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host48,INFO,TX-20251205013034-0000307,trb6cd22fd51a9,sp6478e2c7707f,CUST-82887286,cancel_subscription,orchestrated,,,,,,,,routing transaction
2025-12-05T01:30:35.012415Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host48,INFO,TX-20251205013034-0000307,trb6cd22fd51a9,sp3fb33f803c45,CUST-82887286,cancel_subscription,worker_progress,,,,,,,,worker progressing
2025-12-05T01:30:34.217488Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host48,INFO,TX-20251205013034-0000307,trb6cd22fd51a9,sp681c65bfacf0,CUST-82887286,cancel_subscription,completed,,,,325.25,200,,,success
2025-12-02T21:13:25.028752Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host24,INFO,TX-20251202211324-0000308,tr424de3e65131,spcd28a725d890,CUST-50071602,firmware_update,received,central,inventory-client,,,,,CKT-WES-CEN-262,request received
2025-12-02T21:13:25.992809Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host24,INFO,TX-20251202211324-0000308,tr424de3e65131,sp01e1fe6df37c,CUST-50071602,firmware_update,queued,central,inventory-client,,,,,CKT-WES-CEN-262,queued for orchestrator
2025-12-02T21:13:25.110190Z,west,fibersqs-prod-west,orchestrator,fibersqs-prod-west-host24,INFO,TX-20251202211324-0000308,tr424de3e65131,sp20d684633ade,CUST-50071602,firmware_update,orchestrated,central,inventory-client,,,,,CKT-WES-CEN-262,routing transaction
2025-12-02T21:13:25.510267Z,west,fibersqs-prod-west,orchestrator,fibersqs-prod-west-host24,INFO,TX-20251202211324-0000308,tr424de3e65131,sp515853ad4cda,CUST-50071602,firmware_update,dependency_call,central,inventory-client,503,,,,CKT-WES-CEN-262,dependency call
2025-12-02T21:13:26.014109Z,west,fibersqs-prod-west,worker,fibersqs-prod-west-host24,INFO,TX-20251202211324-0000308,tr424de3e65131,sp8f892967804c,CUST-50071602,firmware_update,worker_progress,central,inventory-client,,,,,CKT-WES-CEN-262,worker progressing
2025-12-02T21:13:25.321394Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host24,INFO,TX-20251202211324-0000308,tr424de3e65131,sp7f577a67cf8c,CUST-50071602,firmware_update,completed,central,inventory-client,477,292.64,200,,CKT-WES-CEN-262,success
2025-12-05T08:35:52.296679Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host40,INFO,TX-20251205083552-0000309,trc192c0a142e7,spfebe2e36619f,CUST-90784665,update_billing,received,,,,,,,,request received
2025-12-05T08:35:53.055476Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host40,INFO,TX-20251205083552-0000309,trc192c0a142e7,spff6ee7ec109a,CUST-90784665,update_billing,queued,,,,,,,,queued for orchestrator
2025-12-05T08:35:52.406730Z,west,fibersqs-prod-west,orchestrator,fibersqs-prod-west-host40,INFO,TX-20251205083552-0000309,trc192c0a142e7,sp6dd34536653f,CUST-90784665,update_billing,orchestrated,,,,,,,,routing transaction
2025-12-05T08:35:52.732608Z,west,fibersqs-prod-west,worker,fibersqs-prod-west-host40,INFO,TX-20251205083552-0000309,trc192c0a142e7,sp2ced20a104b8,CUST-90784665,update_billing,worker_progress,,,,,,,,worker progressing
2025-12-05T08:35:52.559337Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host40,INFO,TX-20251205083552-0000309,trc192c0a142e7,sp9ca4125c98ba,CUST-90784665,update_billing,completed,,,,262.66,200,,,success
2025-12-02T20:01:19.256679Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host06,INFO,TX-20251202200118-0000310,tr150ffd0d366a,sp767fdb71f7dc,CUST-97233012,service_health_check,received,,,,,,,,request received
2025-12-02T20:01:19.641136Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host06,INFO,TX-20251202200118-0000310,tr150ffd0d366a,spab08b7c25d4f,CUST-97233012,service_health_check,queued,,,,,,,,queued for orchestrator
2025-12-02T20:01:19.913822Z,east,fibersqs-prod-east,orchestrator,fibersqs-prod-east-host06,INFO,TX-20251202200118-0000310,tr150ffd0d366a,sp8774720e1080,CUST-97233012,service_health_check,orchestrated,,,,,,,,routing transaction
2025-12-02T20:01:21.013725Z,east,fibersqs-prod-east,worker,fibersqs-prod-east-host06,INFO,TX-20251202200118-0000310,tr150ffd0d366a,sp967331cf45af,CUST-97233012,service_health_check,worker_progress,,,,,,,,worker progressing
2025-12-02T20:01:19.528444Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host06,INFO,TX-20251202200118-0000310,tr150ffd0d366a,sp6501dd74ec68,CUST-97233012,service_health_check,completed,,,,271.77,200,,,success
2025-12-02T10:43:49.847725Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host43,INFO,TX-20251202104350-0000311,trf60e08aa07e7,sp9407b52525f4,CUST-21760877,cancel_subscription,received,,,,,,,,request received
2025-12-02T10:43:50.191760Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host43,INFO,TX-20251202104350-0000311,trf60e08aa07e7,spd4059ae3c974,CUST-21760877,cancel_subscription,queued,,,,,,,,queued for orchestrator
2025-12-02T10:43:50.236121Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host43,INFO,TX-20251202104350-0000311,trf60e08aa07e7,sp500a3317173d,CUST-21760877,cancel_subscription,orchestrated,,,,,,,,routing transaction
2025-12-02T10:43:50.813009Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host43,INFO,TX-20251202104350-0000311,trf60e08aa07e7,spb313b3cf4e3a,CUST-21760877,cancel_subscription,worker_progress,,,,,,,,worker progressing
2025-12-02T10:43:50.269981Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host43,INFO,TX-20251202104350-0000311,trf60e08aa07e7,sp91426660df54,CUST-21760877,cancel_subscription,completed,,,,422.26,200,,,success
2025-12-05T04:20:56.863827Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host25,INFO,TX-20251205042056-0000312,trd53a12b9148e,spfc061d0a827a,CUST-36532005,service_health_check,received,,,,,,,,request received
2025-12-05T04:20:57.213866Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host25,INFO,TX-20251205042056-0000312,trd53a12b9148e,sp173fbf486c39,CUST-36532005,service_health_check,queued,,,,,,,,queued for orchestrator
2025-12-05T04:20:57.108607Z,east,fibersqs-prod-east,orchestrator,fibersqs-prod-east-host25,INFO,TX-20251205042056-0000312,trd53a12b9148e,spd53e2cc806ba,CUST-36532005,service_health_check,orchestrated,,,,,,,,routing transaction
2025-12-05T04:20:58.121200Z,east,fibersqs-prod-east,worker,fibersqs-prod-east-host25,INFO,TX-20251205042056-0000312,trd53a12b9148e,sp5b92d77cf9a6,CUST-36532005,service_health_check,worker_progress,,,,,,,,worker progressing
2025-12-05T04:20:57.094587Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host25,INFO,TX-20251205042056-0000312,trd53a12b9148e,sp7a631091febb,CUST-36532005,service_health_check,completed,,,,230.76,200,,,success
2025-12-01T01:21:40.680621Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host20,INFO,TX-20251201012140-0000313,tr87631de5bfba,spb2dbb90f461a,CUST-49736559,modify_service_profile,received,,,,,,,,request received
2025-12-01T01:21:40.934036Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host20,INFO,TX-20251201012140-0000313,tr87631de5bfba,spbd11d622aa7c,CUST-49736559,modify_service_profile,queued,,,,,,,,queued for orchestrator
2025-12-01T01:21:41.259743Z,east,fibersqs-prod-east,orchestrator,fibersqs-prod-east-host20,INFO,TX-20251201012140-0000313,tr87631de5bfba,spa53e36fcaf52,CUST-49736559,modify_service_profile,orchestrated,,,,,,,,routing transaction
2025-12-01T01:21:41.403965Z,east,fibersqs-prod-east,worker,fibersqs-prod-east-host20,INFO,TX-20251201012140-0000313,tr87631de5bfba,sp3512d13dd26d,CUST-49736559,modify_service_profile,worker_progress,,,,,,,,worker progressing
2025-12-01T01:21:41.046242Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host20,INFO,TX-20251201012140-0000313,tr87631de5bfba,sp977316b6002c,CUST-49736559,modify_service_profile,completed,,,,365.62,200,,,success
2025-12-03T00:27:49.159862Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host05,INFO,TX-20251203002749-0000314,tr86cb592fca66,sp8b331cce911b,CUST-61332448,update_billing,received,east,inventory-client,,,,,CKT-CEN-EAS-266,request received
2025-12-03T00:27:49.235121Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host05,INFO,TX-20251203002749-0000314,tr86cb592fca66,sp7c1834b0b014,CUST-61332448,update_billing,queued,east,inventory-client,,,,,CKT-CEN-EAS-266,queued for orchestrator
2025-12-03T00:27:49.837177Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host05,INFO,TX-20251203002749-0000314,tr86cb592fca66,spb82c2d777cec,CUST-61332448,update_billing,orchestrated,east,inventory-client,,,,,CKT-CEN-EAS-266,routing transaction
2025-12-03T00:27:50.204514Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host05,INFO,TX-20251203002749-0000314,tr86cb592fca66,sp3bc2227038bc,CUST-61332448,update_billing,dependency_call,east,inventory-client,324,,,,CKT-CEN-EAS-266,dependency call
2025-12-03T00:27:50.529325Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host05,INFO,TX-20251203002749-0000314,tr86cb592fca66,sp94f256bfba23,CUST-61332448,update_billing,worker_progress,east,inventory-client,,,,,CKT-CEN-EAS-266,worker progressing
2025-12-03T00:27:49.402510Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host05,INFO,TX-20251203002749-0000314,tr86cb592fca66,sp1e105ce87c3a,CUST-61332448,update_billing,completed,east,inventory-client,304,242.65,200,,CKT-CEN-EAS-266,success
2025-12-05T07:57:33.936279Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host08,INFO,TX-20251205075734-0000315,trdf6f789502c6,spf37130887d2b,CUST-29236425,modify_service_profile,received,east,inventory-client,,,,,CKT-CEN-EAS-003,request received
2025-12-05T07:57:34.177834Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host08,INFO,TX-20251205075734-0000315,trdf6f789502c6,spf0e2fb1f355e,CUST-29236425,modify_service_profile,queued,east,inventory-client,,,,,CKT-CEN-EAS-003,queued for orchestrator
2025-12-05T07:57:34.373627Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host08,INFO,TX-20251205075734-0000315,trdf6f789502c6,sp16ce5e626e68,CUST-29236425,modify_service_profile,orchestrated,east,inventory-client,,,,,CKT-CEN-EAS-003,routing transaction
2025-12-05T07:57:34.892877Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host08,INFO,TX-20251205075734-0000315,trdf6f789502c6,sp279964d73245,CUST-29236425,modify_service_profile,dependency_call,east,inventory-client,602,,,,CKT-CEN-EAS-003,dependency call
2025-12-05T07:57:35.495277Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host08,INFO,TX-20251205075734-0000315,trdf6f789502c6,spf7cce2d5a853,CUST-29236425,modify_service_profile,worker_progress,east,inventory-client,,,,,CKT-CEN-EAS-003,worker progressing
2025-12-05T07:57:34.403145Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host08,INFO,TX-20251205075734-0000315,trdf6f789502c6,spb283c799e1b0,CUST-29236425,modify_service_profile,completed,east,inventory-client,645,466.87,200,,CKT-CEN-EAS-003,success
2025-12-05T23:24:30.413639Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host27,INFO,TX-20251205232430-0000316,tr875bf37f84fd,sp8d268dc88e8e,CUST-26213002,update_billing,received,,,,,,,,request received
